Game_ID,WL,Team,Opponent,Team_ORtg_game,Team_DRtg_game,Team_PTS,Team_FGA,Team_FTA,Team_OREB,Team_TOV,Opp_PTS,Opp_FGA,Opp_TOV,Opp_OREB,Opp_FTA,Team_DRtg_season,Team_ORtg_season,Season
,,,,6836.558124547897,6790.809194367653,6474,5543,1301,769,913,6459,5427,929,729,1490,102.80775475121764,103.42778267704459,2011-12
,,,,7015.365050712479,6844.685114794501,6438,5366,1538,800,816,6269,5098,927,712,1678,103.59723167837761,106.26006813320305,2011-12
,,,,6865.82818938071,6743.434517989551,6422,5319,1589,799,960,6328,5703,722,758,1215,102.03818369453043,103.92998401077169,2011-12
,,,,6929.010717276727,6482.436775181517,6500,5212,1598,686,971,6105,5267,1043,727,1457,98.08678551689567,104.83668058037587,2011-12
,,,,6793.633443876937,6794.285787130258,6535,5652,1415,820,903,6517,5453,1019,813,1535,102.8826723920182,102.79036114256952,2011-12
,,,,6737.654646431085,6859.43838434892,6464,5434,1662,797,970,6609,5656,851,771,1402,104.03155734092255,101.98350341102002,2011-12
,,,,6644.255119041931,7108.907097537188,6144,5320,1433,783,943,6539,5294,911,780,1494,107.5076121768524,100.54790754305688,2011-12
,,,,6760.887745545375,6560.952738092973,6458,5335,1634,743,1009,6247,5238,1068,717,1590,99.33848551346881,102.18419103918379,2011-12
,,,,6818.609775392154,6750.44852669548,6215,5162,1508,742,929,6163,5287,839,667,1302,102.17378329807622,103.3676395255234,2011-12
,,,,6897.848164047189,6673.003792041407,6449,5375,1724,826,873,6231,5304,948,794,1617,100.99716669800372,104.34329575313564,2011-12
,,,,6751.3487902421575,6430.154420640672,6180,5516,1198,704,707,5900,5302,872,706,1352,97.31348797931017,102.21431265009626,2011-12
,,,,6879.4510373709945,6886.680786233335,6492,5445,1397,717,892,6508,5510,892,802,1444,104.3724821020759,104.12723668255627,2011-12
,,,,6816.486491955989,6907.695504317861,6415,5417,1423,735,911,6456,5349,933,730,1421,104.51269498999554,103.14964174995819,2011-12
,,,,6704.599108976205,7089.58076378767,6518,5712,1532,882,913,6893,5609,976,815,1468,107.43587825284604,101.57267791581218,2011-12
,,,,7191.390850175394,6685.1230586794645,6841,5463,1427,683,871,6368,5560,869,680,1233,101.21560449621076,108.95255204749891,2011-12
,,,,7097.322455866575,6640.078299256867,6802,5229,1744,726,1054,6398,5629,894,835,1519,100.65509190794732,107.55238474723134,2011-12
,,,,6549.175250427464,6752.468199156081,5986,5154,1410,697,957,6204,5130,830,677,1795,102.16045316822553,99.1979318573512,2011-12
,,,,6895.288567260083,6887.4414951641775,6577,5531,1668,861,896,6536,5310,932,728,1727,104.17795686242006,104.39815108763285,2011-12
,,,,6709.264042821679,6589.257925059615,6269,5422,1504,831,920,6136,5132,1078,729,1522,99.76132720284586,101.55910808131209,2011-12
,,,,6506.609787267948,6903.563712900558,6180,5475,1386,775,961,6497,5352,960,811,1618,104.5724071773015,98.55139024436917,2011-12
,,,,6534.41311247624,6927.5537855208195,5997,5232,1461,775,965,6313,5147,908,703,1518,104.8685032359234,98.88142143898273,2011-12
,,,,6151.020314328187,7156.425068644193,5739,5293,1462,677,898,6657,5411,860,778,1486,108.29954903657814,93.2067406387236,2011-12
,,,,8482.684461369394,8413.907046026345,8032,6644,1619,758,1169,7999,6823,1194,928,1617,102.54497159149182,103.40707782309562,2012-13
,,,,8259.319733013725,8222.406608179386,7818,6459,1698,654,1126,7836,6639,1168,925,1937,101.31518383094482,101.82180012815635,2012-13
,,,,8327.488573264847,8818.712650018573,7913,6901,1826,1004,1100,8297,6527,1207,889,1987,107.48411768973271,101.44299552332944,2012-13
,,,,8504.242374728603,8883.58847497972,7714,6589,1636,988,1123,8031,6435,1044,835,1764,108.23216750043126,103.62930960364542,2012-13
,,,,8297.156228964004,8285.59505220743,7641,6698,1738,1026,1120,7615,6565,1072,901,1826,101.00219644960367,101.11529870102373,2012-13
,,,,8550.894969248537,8583.657873719725,8293,6892,1669,767,1107,8342,6890,1149,985,2079,104.68379020073387,104.10024151557298,2012-13
,,,,8888.248136487107,8433.77990500732,8704,6983,2148,1092,1205,8287,7025,1245,1020,1858,102.72053865376225,108.24362775334778,2012-13
,,,,8589.708028610681,8462.839796974971,8296,6840,1744,885,1210,8223,6954,1061,907,1958,103.1806181551712,104.58425991760333,2012-13
,,,,8817.49429654392,8527.930186389303,8688,6782,2087,909,1298,8403,7007,1165,876,1771,104.05882673456145,107.40140037185014,2012-13
,,,,8911.140144862382,8348.20287992818,8289,6608,1888,938,1132,7760,6397,1262,891,1956,101.72193208750184,108.5982454485426,2012-13
,,,,8703.007839736827,8553.372339970112,8381,6640,2289,942,1201,8286,7180,1015,947,1594,104.23480632403111,106.005949791049,2012-13
,,,,9121.410605713238,8322.222865309157,8436,6348,1887,676,1088,7791,6633,1206,921,1735,101.42682323534773,111.14214495380934,2012-13
,,,,8316.83689580415,8460.400684343025,8108,7197,1700,1068,1117,8231,6946,1253,1019,1841,103.01575461449504,101.42606955216412,2012-13
,,,,8275.116029397028,8502.910533426339,7851,6702,2042,973,1159,8045,6657,1258,871,1652,103.5275284137704,100.82861575448727,2012-13
,,,,8697.85799744406,8549.694296655993,7944,6544,1958,1047,1140,7798,6614,1062,878,1571,104.12271472138696,105.94090567205261,2012-13
,,,,8965.044982117342,8539.3251368749,8196,6689,1729,890,948,7849,6365,1192,824,1821,104.17772728238018,109.16704849382505,2012-13
,,,,8155.468607737508,8794.976350843168,7718,6904,1359,890,1147,8291,6842,989,888,1811,107.1210774382933,99.47209419819153,2012-13
,,,,8285.015940807401,7876.000826130601,7674,6525,1915,1043,1178,7348,6657,1055,909,1728,97.15310207686572,102.28454135899554,2012-13
,,,,8211.773174586091,8501.566909407858,7640,6895,1377,896,1030,7914,6643,1130,903,1752,103.57445739234225,100.06706064797352,2012-13
,,,,8115.320152635102,8724.242274663571,7805,6917,1618,959,1225,8335,6771,1210,958,1855,106.32462496173078,98.86103975721096,2012-13
,,,,8463.083041335332,8814.240464524906,7995,6715,1680,874,1165,8255,6807,1039,901,1690,107.36675077387301,103.2252233641481,2012-13
,,,,8493.700112986522,8968.923394633875,8219,6904,1869,943,1152,8619,6831,1160,973,1980,109.25062110226638,103.57438099846762,2012-13
,,,,8748.746144648256,8187.701562180139,8448,6675,1725,666,1159,7923,6960,1171,912,1639,99.78388344819248,106.57247382364072,2012-13
,,,,9106.122840176653,8190.639465935069,8669,6504,2196,854,1201,7914,6972,1165,987,1773,99.79672438752502,110.89591722909877,2012-13
,,,,8496.556372510693,8625.542431441138,7971,6685,1831,871,1084,8092,6493,1127,877,2148,105.25329989646363,103.47056716045923,2012-13
,,,,8550.611859597477,8606.507951352412,8038,6710,1883,989,1164,8045,6550,1158,901,1953,104.93952770038298,104.20663977016977,2012-13
,,,,8417.118531827024,8063.699607035326,7659,6679,1746,1059,1079,7319,6312,1207,845,1763,98.2453031791799,102.56801709868706,2012-13
,,,,8065.436242810454,8304.304879562947,7644,6693,1746,887,1199,7852,6697,1142,903,1867,101.21843691508067,98.33737283294997,2012-13
,,,,8327.677036881345,8736.206464519157,7778,6638,1870,991,1194,8105,6655,1074,911,1823,106.36315438602016,101.49012239359065,2012-13
,,,,8147.6588434826235,8988.84128708768,7661,6649,2060,917,1074,8418,6762,1114,971,1784,109.46740945336518,99.33354079145273,2012-13
,,,,8544.109492476875,8594.75439434192,8282,6688,1782,713,1189,8321,6843,1193,882,1793,104.75996233123335,104.20126621775321,2013-14
,,,,8268.00383589695,8683.476193346618,7892,6883,1706,980,1182,8258,6675,1124,871,1993,105.8050562978224,100.71927755741714,2013-14
,,,,8377.61465081302,8657.314349505146,8054,6955,1861,989,1105,8324,6847,1095,841,1803,105.44290071849127,102.08065055818622,2013-14
,,,,8664.43180750039,8845.505580526089,8177,6761,1936,933,1065,8399,6567,1145,881,2176,107.83931056796996,105.57997324670362,2013-14
,,,,8268.000605200416,8082.374236747718,7680,6577,1908,937,1148,7528,6660,1125,876,1668,98.49638619794528,100.68803490518543,2013-14
,,,,8978.971618808648,8744.209744409076,8597,6858,1733,840,1082,8400,6673,1259,943,2019,106.6347101059238,109.34153426636752,2013-14
,,,,8519.63161923832,8680.532997279883,8559,7042,2154,1009,1260,8735,7086,1142,930,2168,105.85415273051605,103.86177973876195,2013-14
,,,,8660.902095893434,8241.872906373274,8549,7005,1731,896,1225,8155,6920,1185,878,2023,100.46666798076164,105.60005138568415,2013-14
,,,,8973.645059398614,8518.189884355825,8829,6603,2549,920,1264,8455,7218,1096,977,1844,103.76321124741665,109.42473006335703,2013-14
,,,,9031.167930239526,8445.54634789455,8850,6761,2384,858,1092,8278,6958,1203,1011,2049,102.81237424797183,110.02043769486671,2013-14
,,,,8398.460180634484,8897.888435332532,8442,6980,1835,745,1213,8958,7350,1110,1068,1942,108.6281661993966,102.26033868740461,2013-14
,,,,9003.08671031818,8539.558840486296,8380,6272,1884,627,1166,7990,6475,1277,886,1832,104.1438566855403,109.68643814889084,2013-14
,,,,8281.427474428903,8989.447752557695,7829,6737,1843,971,1172,8500,6722,1112,961,2011,109.56658038835552,101.03343433665594,2013-14
,,,,8702.140163336955,8575.873292841849,8768,7175,2301,1024,1105,8549,7048,1310,908,1645,104.59027624850131,106.04176845934661,2013-14
,,,,8612.41663797544,8686.505228682367,8079,6391,2002,721,1144,8161,6511,1234,921,2026,105.77491367958275,104.99189071174601,2013-14
,,,,8714.61639802907,8804.344972671588,8084,6739,1670,870,1017,8149,6401,1135,843,2050,107.29427254772877,106.0781020365316,2013-14
,,,,8196.433568464234,8642.665905204229,7914,6784,1714,794,1165,8360,6861,1108,859,1881,105.32097701583847,100.061194867723,2013-14
,,,,8381.323225949536,7980.714500415944,7933,6573,1907,834,1185,7572,6785,1085,855,1768,97.16511910811352,102.18882196241698,2013-14
,,,,7975.753920257023,8879.3575733404,8155,7150,1918,949,1348,9012,6975,1332,976,2261,108.24133060447954,97.1652297412581,2013-14
,,,,8833.36471030519,8581.34316127224,8629,6845,2004,928,1216,8413,6840,1205,926,2115,104.51451003776585,107.66386017797164,2013-14
,,,,8917.643424124853,8626.094420014128,8753,7134,1926,1022,1094,8426,7203,950,944,1822,105.18457858758556,108.68647435133309,2013-14
,,,,8486.31200096383,8767.164140757535,8241,6766,2237,990,1203,8479,6734,1084,813,2139,106.7056288823784,103.48750766016013,2013-14
,,,,8906.960068912103,8263.383989204105,8639,6844,1642,762,1153,8006,6976,1089,862,1691,100.7419114538243,108.56452042606453,2013-14
,,,,8916.7624037442,8345.813356142942,8705,6782,2052,887,1217,8185,6842,1187,900,2080,101.7503294298998,108.61048449883218,2013-14
,,,,8762.399084442086,8459.023566205418,8305,6718,2055,935,1099,8039,6573,1169,854,2071,103.07414568598992,106.66307056073565,2013-14
,,,,8318.242011220893,8992.881819202217,7791,6652,1803,904,1145,8379,6639,999,846,1945,109.56091948011193,101.36190010304021,2013-14
,,,,8550.067479213869,8432.153641140905,7884,6723,1666,950,1060,7755,6500,1119,809,1686,102.69020530095976,104.2024625828042,2013-14
,,,,8524.432991880567,8464.53314613052,8254,6920,1715,886,1155,8150,6632,1263,827,1912,103.04351344243723,103.90754821491515,2013-14
,,,,8499.356998854199,8860.979019141221,8286,7124,2111,1196,1143,8586,6820,1184,913,1967,107.9120415057915,103.57707154143083,2013-14
,,,,8369.830667963133,8354.005440960713,7942,6730,2000,776,954,7960,6838,1047,785,1649,101.7179601204259,101.9774011299435,2013-14
,,,,8800.53853210749,8315.583193698376,8409,6699,1735,715,1103,7964,6815,1263,948,1651,101.36906792389428,107.11556099052278,2014-15
,,,,8392.900294198447,8423.867954866098,8312,7211,1678,910,1088,8299,6943,1195,893,1909,102.64738477370328,102.272335776123,2014-15
,,,,8896.334267085544,8599.848620101917,8457,6739,1934,911,1118,8090,6850,1042,885,1629,104.74173200617315,108.46535059818187,2014-15
,,,,8712.484084926637,8639.306316946893,8147,6795,1790,942,1033,8082,6814,967,870,1751,105.21464725363994,106.16920350291909,2014-15
,,,,8667.382298501145,8362.959845981215,8265,6797,2067,959,1080,8019,7109,957,963,1723,102.00836522022306,105.58953839549893,2014-15
,,,,8837.602236329409,8578.729505451103,8628,7036,1843,858,1029,8390,6930,1272,1006,1879,104.5774770777139,107.60895593869732,2014-15
,,,,8369.611839689152,8711.533864875913,8320,7158,1991,1012,1133,8611,6909,1122,899,2208,106.26246371947005,102.02279817143753,2014-15
,,,,9027.678283090469,8109.881443215586,9016,7137,1709,853,1156,8188,7084,1274,963,2011,98.89079982221878,110.05913114810132,2014-15
,,,,8614.361687531218,8312.50833060108,8522,6832,2133,958,1307,8240,6983,1272,973,1932,101.32708974825628,104.95694326758232,2014-15
,,,,9062.309282860939,8513.611106313165,8751,6830,2067,784,967,8211,6745,1113,868,2105,103.72400899421439,110.4578364350557,2014-15
,,,,8317.210395790129,8920.315480280102,8073,7020,1935,952,1035,8634,6817,1018,824,2118,108.70057862851445,101.49099869254752,2014-15
,,,,8405.749047740906,8598.853363316857,7764,6330,1940,747,1139,7977,6523,1154,894,1905,104.66855613289245,102.48693172817994,2014-15
,,,,8312.822936758572,8213.719448864485,8023,6722,1734,876,1309,7988,6681,1361,938,1993,100.08871157711141,101.32660432737727,2014-15
,,,,8249.472895666706,9040.654840053185,8016,6820,2110,949,1172,8737,6933,1201,953,1704,110.16598661414542,100.55950021326242,2014-15
,,,,8401.870200579522,8684.039391780743,8038,6804,1817,846,1098,8274,6913,1070,937,1748,105.87169486840892,102.32347354967489,2014-15
,,,,8053.005214928927,8858.050225187802,7535,6726,1575,867,1129,8299,6592,1099,898,2032,107.96036986736186,98.09920583257389,2014-15
,,,,8221.076179532361,8678.99958008918,7847,6792,1565,822,1175,8316,6720,1140,825,1878,105.78376150570134,100.17105800653594,2014-15
,,,,8344.179272752957,8337.318393001098,7981,6824,1817,856,1093,7958,6784,996,800,1951,101.5253035042687,101.53323970037454,2014-15
,,,,7694.1175456026685,8445.89583720391,7542,6777,1953,978,1386,8278,6785,1306,940,2023,102.94585828839763,93.7555940091891,2014-15
,,,,8491.163444680731,8531.634799182399,8397,7038,1767,896,1192,8471,6972,1226,951,2030,104.06378221665314,103.51994950366641,2014-15
,,,,8697.906856565689,8365.387455204987,8429,7049,1589,879,1087,8082,7123,953,902,1713,101.9460828586277,105.94306801270965,2014-15
,,,,8462.767093037664,8780.639624731251,8310,6617,2400,895,1280,8614,7094,1027,898,1898,106.89838324571984,103.12732688011914,2014-15
,,,,8764.337761459557,8224.79055160917,8461,6854,1754,806,1104,7953,6861,1109,813,1754,100.30572245849288,106.78011449110018,2014-15
,,,,8615.758343507401,8514.202847269167,8524,7119,2020,1052,1150,8345,7008,1059,917,2005,103.89432534050447,105.15926867181525,2014-15
,,,,8939.819821622896,8667.193827209272,8527,6829,2014,881,1000,8275,6787,1128,922,1923,105.56031799487697,108.84383265085216,2014-15
,,,,8519.998053409634,8427.8131153289,7801,6492,1929,988,1166,7783,6587,1030,811,1760,102.67268218035989,103.7538104687475,2014-15
,,,,8494.684370200666,8260.65255194766,8062,6763,1869,856,1064,7796,6684,1198,864,1651,100.66576795739911,103.4470369648008,2014-15
,,,,8423.067349528166,8257.441182527524,8080,6790,1758,862,1179,8021,6844,1091,821,1942,100.65909684155574,102.5313050407841,2014-15
,,,,8462.779714504628,8611.625694004606,8077,7038,1838,1051,1037,8159,6817,1095,877,1699,104.83696881231883,103.11871227364186,2014-15
,,,,8077.618239510778,8343.549152857362,7721,6932,1867,820,916,7981,6863,987,728,1673,101.5637328012298,98.36320367718626,2014-15
,,,,8484.903662010185,8161.182679724104,8433,6923,1638,679,1191,8137,7058,1267,944,1810,99.50595543815884,103.39982245589599,2015-16
,,,,8541.391582018914,8334.286283288591,8669,7318,1929,950,1104,8406,6973,1295,932,2136,101.57277086072229,104.18519462164514,2015-16
,,,,8953.160710270608,8439.274603042648,8555,6888,1783,873,1056,8063,6736,1055,760,1855,102.75002548679782,108.90431187241582,2015-16
,,,,8509.840393471195,8853.729725910936,8423,7040,1823,782,1069,8734,6877,1083,730,1972,107.85805317078471,103.61515145550808,2015-16
,,,,8445.173333164706,8585.71154272661,8335,7170,1720,907,1093,8456,7333,925,969,1813,104.56649914922244,102.73888176708412,2015-16
,,,,8636.776342311252,8588.686972901689,8388,6900,1831,751,1011,8413,6971,1099,868,1873,104.82026184507582,105.30227326366746,2015-16
,,,,8466.055578371266,8779.638627038497,8355,7003,1974,941,1162,8609,6904,1076,799,1958,107.04356346020899,103.24297873602421,2015-16
,,,,9262.692702315824,8328.367633824306,9421,7159,1790,816,1219,8539,7330,1130,937,2013,101.54934401430896,112.83175241927756,2015-16
,,,,8717.540210887511,8744.446958570352,8737,6847,2407,930,1250,8721,6977,1293,970,2018,106.51056678619234,106.21097776826873,2015-16
,,,,8790.376979610608,8339.096329844995,8569,6759,2152,721,1016,8218,6946,1204,968,2055,101.62993742425365,107.10071892091871,2015-16
,,,,8146.318178286746,9029.137654412312,7982,6956,2028,878,1067,8766,7023,992,897,1942,109.95323914265073,99.31171086879706,2015-16
,,,,8623.29482034076,8397.225943606027,8204,6697,1889,807,1085,8069,6914,1005,803,1761,102.25780778725712,105.09648790186212,2015-16
,,,,8425.949229340968,8750.3378234752,8122,6740,1863,858,1200,8465,6817,1210,942,1961,106.50692515199098,102.78774747776434,2015-16
,,,,8610.734124576165,8848.895558362656,8398,6668,2213,821,1177,8688,6962,1167,877,1842,107.75840684255961,105.00492640402516,2015-16
,,,,8309.595782436896,8961.453045694247,8089,6920,1699,863,1174,8692,6984,1110,840,1608,109.1751323867804,101.38420968194762,2015-16
,,,,8433.519528321456,8650.984880136302,8065,6886,1753,850,1038,8289,7035,884,890,1904,105.36739394617352,102.80014072083739,2015-16
,,,,8463.745077922227,8638.444666234527,8369,7120,1649,843,1115,8502,6850,1192,832,1971,105.25872699090283,103.09748249473981,2015-16
,,,,8444.392840232344,8271.65561112347,8377,6985,1872,847,1176,8237,6962,1248,877,1901,100.82698446894769,102.94088732906675,2015-16
,,,,7990.539721372316,8815.950958697671,7988,6887,1850,777,1279,8827,7005,1185,913,2141,107.39697093577837,97.37900768011703,2015-16
,,,,8203.114934328229,8839.318491787426,8271,7018,1905,943,1358,8817,6870,1172,813,2177,107.69670497185741,99.99758197117708,2015-16
,,,,8761.089956796031,8715.66972337823,8622,7040,1889,948,1154,8554,6945,1048,867,2129,106.09270274695017,106.74544022899138,2015-16
,,,,8531.955381311274,8752.118742850258,8740,7083,2089,868,1274,8943,7194,1280,926,1902,106.6562669948765,103.94664230937566,2015-16
,,,,8946.875726978544,7966.093646613642,8490,6797,1672,770,1028,7618,6709,1172,747,1611,97.13318134757307,108.97636663295117,2015-16
,,,,9053.67819150703,8491.55817856848,9038,7082,2067,1071,1269,8441,7192,1027,923,1950,103.51974491047339,110.36109740789404,2015-16
,,,,8881.740308658513,8479.930559985736,8422,6669,2190,836,994,8053,6732,1052,782,1809,103.2705989771684,108.10463892383127,2015-16
,,,,8537.627380217822,8394.028230797352,8010,6593,1885,880,1162,7863,6549,1092,764,1842,102.28319293188406,103.96656456051088,2015-16
,,,,8475.938055119726,8722.352612912273,8126,6859,2024,916,1041,8310,6459,1267,830,2107,106.22414701115162,103.19306729518857,2015-16
,,,,8502.672280382456,8547.377009037069,8534,7033,1849,743,1138,8575,6868,1277,773,1947,104.20869446861465,103.54835734982213,2015-16
,,,,8522.71985599231,8531.974807812712,8361,7087,2095,1021,1063,8311,6903,1059,725,1726,103.93375051898094,103.85303323893278,2015-16
,,,,8673.740248017471,8388.223614213039,8479,6922,1941,734,973,8256,6971,1070,726,1735,102.19845513963162,105.78861739928932,2015-16
,,,,8437.991021243912,8526.652084361835,8459,6918,2039,842,1249,8529,7155,1207,876,1658,103.81570490973182,102.88050828492756,2016-17
,,,,8965.78917112379,8699.465543922912,8857,6977,1903,743,1037,8641,7035,1102,883,2042,105.99228700959709,109.23347869842335,2016-17
,,,,9139.472354122754,8912.09713541448,9048,6963,1913,766,1081,8787,7284,986,902,1644,108.59731862134424,111.43241392560336,2016-17
,,,,8515.391783267634,8661.062473817337,8556,7130,1825,703,1012,8728,7299,1101,872,1697,105.47839916468068,103.80975491385585,2016-17
,,,,8626.6329804262,8620.427431646569,8435,7141,1848,999,1065,8400,7099,1058,843,1555,105.02363031682127,105.17298993032522,2016-17
,,,,8566.579253767637,8756.095845388892,8029,6750,1516,647,921,8269,6477,1191,727,1827,106.76730949995353,104.39420416484636,2016-17
,,,,9074.608547167318,9120.360326168287,9161,7194,1986,966,1186,9119,7248,943,770,1794,111.066993408328,110.53543504700863,2016-17
,,,,9319.68067579702,8347.818581202317,9503,7140,1850,770,1182,8549,7311,1213,963,1905,101.78350319078007,113.59072436050681,2016-17
,,,,9231.957393318964,8805.765889192915,9458,7152,2177,892,1188,8985,7286,1177,878,1819,107.15103466040813,112.51647656164495,2016-17
,,,,9090.037695061637,8732.650963672488,8911,6820,2128,738,1022,8559,6999,1032,837,1917,106.4886009047612,110.82892223195097,2016-17
,,,,8543.130627765899,9122.559514645878,8575,7164,1853,933,1193,9139,7053,1146,843,1966,111.16598386578826,104.07412262176976,2016-17
,,,,8706.087649025372,8607.325494418017,8460,7037,1768,872,1033,8373,6904,1069,837,1940,104.79873835986783,106.06926849817953,2016-17
,,,,8831.336827588351,8800.426103632224,8497,6715,1839,723,1096,8512,6801,1144,844,1900,107.24455083784805,107.59564197762234,2016-17
,,,,8925.407753080377,8993.610769668065,8657,6922,1986,938,1099,8748,6829,1132,806,1881,109.5878055380175,108.79947315768571,2016-17
,,,,8408.384608348277,8907.21958070448,8673,6987,2020,721,1307,9225,7449,1054,902,2049,108.49673510095784,102.49592285329364,2016-17
,,,,8657.176385809078,8977.779977020879,8556,7256,1731,983,1081,8857,7163,1012,953,1988,109.38997519983401,105.42606621289265,2016-17
,,,,8335.87898571471,8919.752818130388,8288,7133,1753,807,1053,8827,7081,1019,799,1860,108.71492967460651,101.6892588266473,2016-17
,,,,8760.894001807732,8773.552322642689,8618,6931,1811,742,1087,8636,6909,1173,879,1974,106.99294807942951,106.75301380926662,2016-17
,,,,8317.73798585703,8790.488979956994,8400,6992,1806,807,1310,8867,7043,1190,886,2135,107.00666151766751,101.33130027359452,2016-17
,,,,8581.740123339,9006.7354968841,8831,7260,2159,976,1223,9293,7070,1188,840,2387,109.73893163664876,104.42286589980326,2016-17
,,,,8901.62807050627,8890.151269388545,8851,7059,1940,830,1077,8894,7069,1016,830,2173,108.31652685626321,108.4734545811069,2016-17
,,,,8623.296905625017,9020.630038254089,8430,6734,1913,715,1157,8748,6824,1091,826,1988,109.84816141200345,105.14211022584975,2016-17
,,,,8975.92214631355,8335.21770435709,8637,6864,1806,821,1057,8047,6839,1135,800,1705,101.5496832487822,109.40334201432871,2016-17
,,,,8651.251620116485,8680.94180616256,8741,7169,2113,1002,1199,8679,6998,1081,750,1996,105.7480955838991,105.36758714132108,2016-17
,,,,9085.692111867167,8650.97602726779,8762,6918,2028,871,969,8417,6801,1148,831,1948,105.54073167551083,110.79470734618731,2016-17
,,,,8884.75208128525,8489.818168372938,8258,6515,1875,771,1060,7935,6723,943,742,1701,103.42211864804416,108.24485515794993,2016-17
,,,,8645.541755517117,8638.562496463219,8239,6854,1918,886,1019,8199,6465,1119,761,2202,105.2249264619065,105.2111373887104,2016-17
,,,,8971.236281142075,8817.19350463493,8953,7137,1812,843,1103,8805,6978,1210,868,1982,107.48186052870578,109.25914174277666,2016-17
,,,,8508.714942563442,8702.31489698181,8309,7282,1586,908,932,8401,6830,997,656,1726,105.93359258754873,103.81266991843914,2016-17
,,,,8786.831264473713,8763.129758668058,8601,7000,1953,721,899,8585,7092,1020,732,1496,106.80198650450845,107.0132830346434,2016-17
,,,,8459.243969119665,8917.47832534473,8475,7015,1654,743,1228,8922,7107,1201,841,1686,108.68770739836566,103.00494909914727,2017-18
,,,,8699.891388049851,8382.7346718633,8529,6975,1697,767,1091,8235,6973,1110,791,1748,102.15702036441586,106.00719889431346,2017-18
,,,,9113.75178882677,9037.819642296554,9091,6950,1909,694,1091,9014,7238,1058,812,1588,110.15896914473427,111.04243821882605,2017-18
,,,,8879.19906170101,8721.802932991945,9161,7241,1716,712,1182,9054,7538,1134,887,1679,106.22072888021249,108.20879655659552,2017-18
,,,,8363.19331223345,9003.046918728087,8440,7285,1574,790,1090,9017,7115,1064,691,1660,109.7172198968169,101.9624140447185,2017-18
,,,,8596.804929935346,8843.526906210147,8390,7042,1530,666,964,8639,6870,1094,725,1754,107.84245190219156,104.70224130185194,2017-18
,,,,9040.651484671795,8947.720072869086,9020,7102,1830,902,1174,8899,7113,1096,800,1671,109.26740862253568,110.27973395931141,2017-18
,,,,9242.385913197892,8624.091853403741,9304,6979,1668,691,1229,8814,7380,1104,893,1807,105.10274168622288,112.76318277234539,2017-18
,,,,9266.11666920771,8563.92532903112,9213,6906,2061,739,1080,8518,7017,1144,710,1610,104.39493099982842,112.9897079167607,2017-18
,,,,8892.271570226392,8887.242944074846,8937,7004,2095,832,1154,8934,7193,1112,871,1864,108.2363317406011,108.3561677053275,2017-18
,,,,8578.907321326515,8712.29488334074,8862,7248,1910,876,1256,8989,7374,1118,840,1843,106.21629413961139,104.64786736573615,2017-18
,,,,8643.540630879268,8578.120664846554,8480,6997,1601,763,1118,8441,6873,1118,744,1885,104.51438759843495,105.25740897964857,2017-18
,,,,8905.380341450369,8866.472866435193,8731,6807,1915,688,1078,8756,6864,1206,817,1926,108.09289371935351,108.59993034479326,2017-18
,,,,9153.271070227485,8948.511985839446,8980,7063,1980,848,963,8797,6942,1187,803,1683,109.05570183920699,111.56388212493167,2017-18
,,,,8644.217995287157,8938.843316118879,8741,7114,1850,792,1167,9048,7334,983,853,1921,108.89082515368433,105.2752017343129,2017-18
,,,,8590.846419843176,8941.195796744943,8566,7193,1557,859,1165,8858,7078,1051,838,1906,108.95931431158084,104.6666210496476,2017-18
,,,,8478.328456619283,8899.064378118477,8479,7042,1678,722,1143,8874,7176,1109,868,1741,108.44380572501171,103.38579643276937,2017-18
,,,,8840.124520198526,8721.08402610589,8656,7083,1573,788,1047,8543,6953,1214,837,1602,106.32392767533555,107.74048682369693,2017-18
,,,,8877.342067830017,8427.385973523355,9004,7098,1868,893,1301,8635,7185,1123,818,2102,102.61584241248836,108.11823360454952,2017-18
